Jedovatost,Tvar klobouku,Povrch klobouku,Barva klobouku,Výstupky,Zápach,Pøipojení lupenù,Umístìní lupenù,Velikost lupenù,Barva lupenù,Tvar nohy,Zakonèení nohy,Povrch tøenì nad prstenem,Povrch tøenì pod prstenem,Barva tøenì nad prstenem,Barva tøenì pod prstenem,Typ závoje,Barva závoje,Poèet prstenù,Typ prstenù,Barva výtrusù,Populace,Prostøedí,Náhodné urèení ruskou ruletou
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Hladký","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Rùžová","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Šupinatý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Vláknitý","Vláknitý","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Nejedovatá","Vydutý","Šupinatý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Vláknitý","Vláknitý","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Vydutý","Šupinatý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Vláknitý","Hladký","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Nejedovatá","Vydutý","Šupinatý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Vláknitý","Hladký","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Vydutý","Šupinatý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Hladký","Vláknitý","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Vydutý","Šupinatý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Hladký","Vláknitý","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Nejedovatá","Vydutý","Šupinatý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Nejedovatá","Vydutý","Šupinatý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Vláknitý","Vláknitý","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Vláknitý","Vláknitý","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Vláknitý","Hladký","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Vláknitý","Hladký","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Hladký","Vláknitý","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Hladký","Vláknitý","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Hnìdá","Žádné","Žádný","Volné","Nahlouèené","Úzká","Bílá","Rozšiøující","Zakoøenìný","Hladký","Hladký","Bílá","Hnìdá","Èásteèný","Bílá","Jeden","Nevýrazný","Bílá","Èetná","Listí","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Vláknitý","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Roztroušená","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Hojná","Travina","Nejedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èerná","Zužující","Vydutý","Hladký","Hladký","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Hnìdá","Roztroušená","Travina","Jedovatá"
"Nejedovatá","Vydutý","Vláknitý","Šedá","Žádné","Žádný","Volné","Nahlouèené","Široká","Èokoládová","Zužující","Vydutý","Vláknitý","Vláknitý","Bílá","Bílá","Èásteèný","Bílá","Jeden","Nevýrazný","Èerná","Hojná","Travina","Nejedovatá"
